346780 34559f30 385000
312670 3b07bf30 3170e8
1c07e0 3cd74f30 213084
294fc0 3df7ff30 2f5050
44a960 3ab31f30 4b00b0
40df30 3005df30 4bc000
3c7c20 362a7f30 413088
384360 311e8f30 3be068
2bb5e0 359bdf30 2da090
344010 3b923f30 3ba010
25b380 3ec72f30 2700ec
3926d0 39f70f30 3da020
467820 303eff30 46c0ec
365b80 3fb96f30 3f1000
2bb8b0 31ddef30 348010
1a8120 35d33f30 20e040
28e5b0 3aa6bf30 2e203c
3999e0 3036df30 41a000
395860 3bc30f30 3db088
1c2880 318ddf30 1e20e8
2938f0 36418f30 2a80e0
332ac0 35ff8f30 3370dc
27b4c0 300ccf30 316000
29e7c0 3ab19f30 2eb090
19c570 36522f30 1ce020
311090 314dcf30 349068
2b0b00 30490f30 2ff020
293d00 35e41f30 2de0a0
1dcd60 39f89f30 218070
1c4fb0 3d968f30 1fc0b0
30f4e0 3116af30 32a0c0
1d2de0 3bfa0f30 1e40dc
44bde0 3a0f7f30 4810a8
1d95b0 3c344f30 24603c
249d00 3feebf30 2de000
355880 33168f30 3690f0
3867e0 39554f30 3e8000
1c3550 3866ef30 1ff0c4
3a1430 3627df30 3f6070
3efc30 3d4eff30 45503c
441fd0 3eb85f30 48c060
2c06c0 36c13f30 2ed0e0
14c640 3b480f30 1c1030
2737b0 3f66af30 2b50d0
372130 32d99f30 3d3070
384420 387fbf30 3e308c
1dbf40 37348f30 251010
1dd370 3d410f30 23c000
3902b0 38850f30 3ec048
1d7440 376e3f30 26c000
40ea40 3e41bf30 48b000
374c30 34510f30 3db000
19d160 34c3ef30 226000
2c4b80 3ed28f30 350050
35e040 32a29f30 37e050
45c1b0 390c4f30 47b0d0
185260 3a551f30 1a7080
463460 3c483f30 46b09c
319310 3caaef30 397040
196640 31915f30 1e707c
408db0 3dcc2f30 443030
34f9e0 37b06f30 3900a8
2b7a00 3de3af30 2bc0e0
3f2c70 3a0cbf30 4080ec
215680 3edd5f30 2620e8
35b400 306b3f30 38e0a0
16adc0 3f64ff30 1e3010
44c6b0 37686f30 4920a8
2abe30 3cbbef30 2b00f0
3ba440 3d9aef30 448000
217680 3d2fbf30 2a9010
334120 3bda0f30 36b0e0
46f0e0 326baf30 4870e8
15e2e0 38252f30 1b5000
374150 3cac9f30 3860ec
3272b0 32c41f30 369088
290bd0 385e6f30 2d8040
305a00 381ebf30 30e0e0
24e5f0 31f35f30 2710e8
408eb0 30a69f30 44f060
3f5fb0 3e88ef30 481000
1b75a0 3bb89f30 1bc0e0
3db890 3a9d9f30 438048
2720a0 320e8f30 29a090
35d9d0 36a3ff30 3d5000
420b00 32bc3f30 48506c
3ca700 300e6f30 441050
3f49f0 38a8af30 3fe0f0
3acb70 33df0f30 40d09c
259cc0 33cdcf30 2920f0
2cf140 38aaef30 30a060
153340 37fd8f30 1db000
1c1970 3334df30 248000
1cca60 3e845f30 1e10f0
2cff50 325d6f30 36a000
35e0b0 36eb5f30 3cf068
406330 35581f30 488000
3df5a0 39820f30 47f000
244f30 39db7f30 2620bc
3697f0 3c68af30 3f3084
2f3590 3679ef30 389000
136d30 3334cf30 1ba030
246770 34ed4f30 2cc000
3d22c0 303bef30 421020
2bca00 35c1af30 34b03c
3decc0 31b6cf30 44603c
444ed0 37a3bf30 4550f0
